[General]
AudioFilename: virtual

[Metadata]
EOS
ginkiha
Genesis
bms of fighters bof
73
0

[Events]
//Background and Video events
0,0,"back.png",0,0
Sample,145457,0,"dummy.wav",100
Sample,145542,0,"dummy.wav",100
Sample,145628,0,"dummy.wav",100
Sample,145714,0,"laykick_0000.ogg",100
Sample,145714,0,"dummy.wav",100
Sample,145714,0,"dummy.wav",100
Sample,145800,0,"dummy.wav",100
Sample,145885,0,"dummy.wav",100
Sample,146228,0,"dummy.wav",100
Sample,146314,0,"dummy.wav",100
Sample,146485,0,"vocal2_0090.ogg",100
Sample,146485,0,"dummy.wav",100
Sample,146571,0,"dummy.wav",100
Sample,146571,0,"dummy.wav",100
Sample,146657,0,"dummy.wav",100
Sample,146742,0,"laykick_0000.ogg",100
Sample,146742,0,"pianoendlow.ogg",100
Sample,146742,0,"pianoendmid.ogg",100
Sample,146742,0,"pianoendhi.ogg",100

[TimingPoints]
0,342.857142857143,4,2,2,100,1,0
9600,685.714285714286,4,2,2,100,1,0
9772,342.857142857143,4,2,2,100,1,0
9858,171.428571428571,4,2,2,100,1,0
9943,342.857142857143,4,2,2,100,1,0
10115,685.714285714286,4,2,2,100,1,0
10286,342.857142857143,4,2,2,100,1,0
10372,171.428571428571,4,2,2,100,1,0
10458,342.857142857143,4,2,2,100,1,0
10629,685.714285714286,4,2,2,100,1,0
10800,342.857142857143,4,2,2,100,1,0
10886,171.428571428571,4,2,2,100,1,0
10972,342.857142857143,4,2,2,100,1,0
146743,171.428571428571,4,2,2,100,1,0
146915,342.857142857143,4,2,2,100,1,0
147086,685.714285714286,4,2,2,100,1,0


[HitObjects]
36,192,1371,5,0,0:0:0:100:piano_sus_0.ogg
475,192,1371,1,0,0:0:0:100:p3_0000.ogg
256,192,1371,1,0,0:0:0:100:p2_0000.ogg
182,192,1542,1,0,0:0:0:100:piano_sus_1.ogg
182,192,1714,1,0,0:0:0:100:piano_sus_2.ogg
402,192,1885,1,0,0:0:0:100:piano_sus_3.ogg
109,192,2228,1,0,0:0:0:100:piano_sus_5.ogg
329,192,2400,1,0,0:0:0:100:p2_0001.ogg
256,192,2400,1,0,0:0:0:100:piano_sus_6.ogg
402,192,2914,1,0,0:0:0:100:piano_sus_9.ogg
329,192,2914,1,0,0:0:0:0:
36,192,2914,1,0,0:0:0:0:
329,192,3085,1,0,0:0:0:100:piano_sus_10.ogg
182,0,3257,128,0,3428:0:0:0:100:piano_sus_11.ogg
475,192,3428,1,0,0:0:0:100:p2_0002.ogg
402,192,3600,1,0,0:0:0:100:piano_sus_13.ogg
109,0,3771,128,0,4114:0:0:0:100:dummy.wav
329,192,3771,1,0,0:0:0:100:piano_sus_14.ogg
36,192,3771,1,0,0:0:0:0:
256,192,3942,1,0,0:0:0:100:piano_sus_15.ogg
475,192,4114,1,0,0:0:0:100:piano_sus_16.ogg
182,192,4114,1,0,0:0:0:100:p2_0003.ogg
329,192,4285,1,0,0:0:0:100:piano_sus_17.ogg
182,192,4457,1,0,0:0:0:100:piano_sus_18.ogg
475,192,4628,1,0,0:0:0:100:dummy.wav
402,192,4628,1,0,0:0:0:100:p2_0004.ogg
36,192,4628,1,0,0:0:0:100:piano_sus_19.ogg
182,192,4971,1,0,0:0:0:100:piano_sus_21.ogg
329,192,5142,1,0,0:0:0:100:piano_sus_22.ogg
256,192,5142,1,0,0:0:0:100:p3_0004.ogg
402,192,5657,1,0,0:0:0:100:p2_0005.ogg
109,192,5657,1,0,0:0:0:100:piano_sus_25.ogg
402,192,6000,1,0,0:0:0:100:piano_sus_27.ogg
402,192,6171,1,0,0:0:0:100:piano_sus_28.ogg
109,192,6171,1,0,0:0:0:100:p2_0006.ogg
402,192,6342,1,0,0:0:0:100:piano_sus_29.ogg
256,192,6342,1,0,0:0:0:0:
109,0,6514,128,0,6857:0:0:0:100:piano_sus_30.ogg
182,192,6514,1,0,0:0:0:100:dummy.wav
36,192,6514,1,0,0:0:0:0:
329,192,6685,1,0,0:0:0:100:piano_sus_31.ogg
402,192,6857,1,0,0:0:0:100:p3_0006.ogg
475,192,6857,1,0,0:0:0:100:piano_sus_32.ogg
256,192,6857,1,0,0:0:0:100:p2_0007.ogg
36,192,6857,1,0,0:0:0:0:
182,192,6857,1,0,0:0:0:0:
109,192,7028,1,0,0:0:0:100:piano_sus_33.ogg
36,192,7200,1,0,0:0:0:100:piano_sus_42.ogg
475,192,7371,1,0,0:0:0:100:dummy.wav
256,192,7371,1,0,0:0:0:100:piano_sus_43.ogg
109,192,7542,1,0,0:0:0:100:piano_sus_44.ogg
109,192,7714,1,0,0:0:0:100:piano_sus_45.ogg
475,192,7885,1,0,0:0:0:100:p3_0007.ogg
256,192,7885,1,0,0:0:0:100:p2_0009.ogg
109,192,8057,1,0,0:0:0:100:piano_sus_47.ogg
475,192,8228,1,0,0:0:0:100:piano_sus_34.ogg
182,192,8228,1,0,0:0:0:0:
329,192,8400,1,0,0:0:0:100:dummy.wav
36,192,8400,1,0,0:0:0:100:piano_sus_35.ogg
475,192,8571,1,0,0:0:0:100:piano_sus_34.ogg
256,192,8571,1,0,0:0:0:0:
329,192,8742,1,0,0:0:0:100:dummy.wav
36,192,8742,1,0,0:0:0:100:piano_sus_35.ogg
402,192,8914,1,0,0:0:0:100:dummy.wav
256,192,8914,1,0,0:0:0:100:p3_0008.ogg
475,192,9085,1,0,0:0:0:100:dummy.wav
109,192,9085,1,0,0:0:0:100:piano_sus_37.ogg
329,0,9257,128,0,9600:0:0:0:100:dummy.wav
402,192,9257,1,0,0:0:0:100:piano_sus_38.ogg
182,192,9257,1,0,0:0:0:0:
109,192,9342,1,0,0:0:0:100:dummy.wav
475,192,9428,1,0,0:0:0:100:dummy.wav
182,192,9428,1,0,0:0:0:100:piano_sus_39.ogg
109,192,9514,1,0,0:0:0:100:dummy.wav
256,192,9600,1,0,0:0:0:100:cymbals_0001.ogg
402,192,9600,1,0,0:0:0:100:dummy.wav
36,192,9600,1,0,0:0:0:100:p3_0009.ogg
182,192,9600,1,0,0:0:0:100:piano_sus_40.ogg
256,192,10114,1,0,0:0:0:100:cymbals_0002.ogg
182,192,10114,1,0,0:0:0:100:dummy.wav
109,192,10114,1,0,0:0:0:100:piano_sus_51.ogg
329,192,10628,1,0,0:0:0:100:cymbals_0003.ogg
402,0,10628,128,0,10971:0:0:0:100:dummy.wav
182,192,10628,1,0,0:0:0:100:piano_sus_54.ogg
256,192,10628,1,0,0:0:0:100:p3_0010.ogg
475,192,10971,1,0,0:0:0:100:piano_sus_56.ogg
182,192,10971,1,0,0:0:0:0:
109,192,10971,1,0,0:0:0:0:
329,192,11142,1,0,0:0:0:100:dummy.wav
109,192,11142,1,0,0:0:0:100:p2_0010.ogg
475,192,11314,1,0,0:0:0:100:dummy.wav
109,192,11314,1,0,0:0:0:100:piano_sus_58.ogg
329,192,11485,1,0,0:0:0:100:dummy.wav
109,192,11485,1,0,0:0:0:100:piano_sus_59.ogg
475,192,11657,1,0,0:0:0:100:cymbals_0004.ogg
256,0,11657,128,0,11828:0:0:0:100:dummy.wav
36,192,11657,1,0,0:0:0:100:piano_sus_60.ogg
402,192,11828,1,0,0:0:0:100:dummy.wav
109,192,11828,1,0,0:0:0:100:piano_sus_61.ogg
402,192,11914,1,0,0:0:0:0:
109,192,11914,1,0,0:0:0:0:
256,0,12000,128,0,12085:0:0:0:100:cymbals_0005.ogg
36,0,12000,128,0,12085:0:0:0:100:dummy.wav
329,0,12085,128,0,12171:0:0:0:100:dummy.wav
109,0,12085,128,0,12171:0:0:0:0:
402,0,12171,128,0,12257:0:0:0:100:dummy.wav
182,0,12171,128,0,12257:0:0:0:100:piano_sus_63.ogg
475,0,12257,128,0,12342:0:0:0:100:dummy.wav
256,0,12257,128,0,12342:0:0:0:0:
329,0,12342,128,0,14314:0:0:0:100:laykick_0000.ogg
402,0,12342,128,0,14314:0:0:0:100:dummy.wav
36,192,12342,1,0,0:0:0:0:
109,192,12342,1,0,0:0:0:0:
256,192,12685,1,0,0:0:0:100:cymbals_0006.ogg
182,192,12685,1,0,0:0:0:100:laykick_0000.ogg
109,0,12685,128,0,12857:0:0:0:100:snr2.ogg
36,192,12771,1,0,0:0:0:0:
475,192,12857,1,0,0:0:0:100:dummy.wav
256,192,12857,1,0,0:0:0:100:dummy.wav
182,192,12942,1,0,0:0:0:100:synth_0046.ogg
36,192,13028,1,0,0:0:0:100:laykick_0000.ogg
256,192,13114,1,0,0:0:0:0:
182,192,13200,1,0,0:0:0:100:dummy.wav
109,192,13200,1,0,0:0:0:100:synth_0048.ogg
36,192,13285,1,0,0:0:0:0:
475,192,13371,1,0,0:0:0:100:laykick_0000.ogg
256,192,13371,1,0,0:0:0:100:snr2.ogg
182,192,13457,1,0,0:0:0:0:
109,192,13542,1,0,0:0:0:100:dummy.wav
36,192,13542,1,0,0:0:0:100:synth_0049.ogg
256,192,13628,1,0,0:0:0:0:
475,192,13714,1,0,0:0:0:100:laykick_0000.ogg
36,192,13800,1,0,0:0:0:0:
182,192,13885,1,0,0:0:0:100:dummy.wav
109,192,13885,1,0,0:0:0:100:synth_0050.ogg
36,192,13971,1,0,0:0:0:0:
475,192,14057,1,0,0:0:0:100:laykick_0000.ogg
256,192,14057,1,0,0:0:0:100:snr2.ogg
182,192,14142,1,0,0:0:0:100:synth_0051.ogg
109,192,14228,1,0,0:0:0:100:dummy.wav
36,192,14228,1,0,0:0:0:100:synth_0052.ogg
256,0,14400,128,0,15085:0:0:0:100:laykick_0000.ogg
475,192,14400,1,0,0:0:0:100:dummy.wav
182,192,14400,1,0,0:0:0:100:synth_0053.ogg
402,192,14485,1,0,0:0:0:0:
109,192,14571,1,0,0:0:0:100:dummy.wav
36,192,14571,1,0,0:0:0:100:dummy.wav
329,192,14657,1,0,0:0:0:0:
475,192,14742,1,0,0:0:0:100:laykick_0000.ogg
402,192,14742,1,0,0:0:0:100:snr2.ogg
182,192,14742,1,0,0:0:0:100:synth_0055.ogg
109,192,14828,1,0,0:0:0:0:
329,192,14914,1,0,0:0:0:100:dummy.wav
36,192,14914,1,0,0:0:0:100:dummy.wav
402,192,15000,1,0,0:0:0:100:synth_0056.ogg
36,0,15085,128,0,17057:0:0:0:100:laykick_0000.ogg
182,0,15085,128,0,17057:0:0:0:100:dummy.wav
109,192,15085,1,0,0:0:0:0:
475,192,15085,1,0,0:0:0:0:
256,192,15171,1,0,0:0:0:0:
402,192,15257,1,0,0:0:0:100:dummy.wav
329,192,15257,1,0,0:0:0:100:dummy.wav
109,192,15342,1,0,0:0:0:0:
475,192,15428,1,0,0:0:0:100:laykick_0000.ogg
256,192,15428,1,0,0:0:0:100:snr2.ogg
402,192,15514,1,0,0:0:0:0:
329,192,15600,1,0,0:0:0:100:dummy.wav
109,192,15600,1,0,0:0:0:100:dummy.wav
256,192,15685,1,0,0:0:0:0:
402,192,15771,1,0,0:0:0:100:laykick_0000.ogg
329,192,15857,1,0,0:0:0:0:
475,192,15942,1,0,0:0:0:100:dummy.wav
256,192,15942,1,0,0:0:0:100:synth_0060.ogg
402,192,16028,1,0,0:0:0:0:
329,192,16114,1,0,0:0:0:100:laykick_0000.ogg
109,192,16114,1,0,0:0:0:100:snr2.ogg
256,192,16200,1,0,0:0:0:0:
402,192,16285,1,0,0:0:0:100:dummy.wav
109,192,16285,1,0,0:0:0:100:synth_0061.ogg
329,192,16371,1,0,0:0:0:0:
475,192,16457,1,0,0:0:0:100:laykick_0000.ogg
256,192,16457,1,0,0:0:0:100:dummy.wav
109,192,16542,1,0,0:0:0:0:
475,192,16628,1,0,0:0:0:100:dummy.wav
402,192,16628,1,0,0:0:0:100:dummy.wav
256,192,16714,1,0,0:0:0:0:
329,192,16800,1,0,0:0:0:100:laykick_0000.ogg
109,192,16800,1,0,0:0:0:100:snr2.ogg
475,192,16971,1,0,0:0:0:100:dummy.wav
402,192,16971,1,0,0:0:0:100:dummy.wav
256,192,17057,1,0,0:0:0:100:synth_0065.ogg
329,0,17142,128,0,17828:0:0:0:100:laykick_0000.ogg
475,192,17142,1,0,0:0:0:100:synth_0066.ogg
36,192,17142,1,0,0:0:0:100:dummy.wav
182,192,17228,1,0,0:0:0:0:
475,192,17314,1,0,0:0:0:100:dummy.wav
109,192,17314,1,0,0:0:0:100:dummy.wav
256,192,17400,1,0,0:0:0:0:
402,192,17485,1,0,0:0:0:100:laykick_0003.ogg
182,192,17485,1,0,0:0:0:100:snr2.ogg
36,192,17485,1,0,0:0:0:100:synth_0068.ogg
256,192,17571,1,0,0:0:0:100:synth_0069.ogg
182,192,17657,1,0,0:0:0:100:laykick_0003.ogg
109,192,17657,1,0,0:0:0:100:synth_0070.ogg
256,192,17742,1,0,0:0:0:100:synth_0071.ogg
402,0,17828,128,0,19800:0:0:0:100:laykick_0000.ogg
475,0,17828,128,0,19800:0:0:0:100:dummy.wav
109,192,17828,1,0,0:0:0:0:
182,192,17828,1,0,0:0:0:0:
329,192,17914,1,0,0:0:0:0:
256,192,18000,1,0,0:0:0:100:dummy.wav
36,192,18000,1,0,0:0:0:100:dummy.wav
109,192,18085,1,0,0:0:0:0:
329,192,18171,1,0,0:0:0:100:laykick_0000.ogg
182,192,18171,1,0,0:0:0:100:snr2.ogg
109,192,18257,1,0,0:0:0:0:
256,192,18342,1,0,0:0:0:100:dummy.wav
36,192,18342,1,0,0:0:0:100:dummy.wav
182,192,18428,1,0,0:0:0:100:synth_0046.ogg
329,192,18514,1,0,0:0:0:100:laykick_0000.ogg
109,192,18514,1,0,0:0:0:100:synth_0047.ogg
36,192,18600,1,0,0:0:0:0:
256,192,18685,1,0,0:0:0:100:dummy.wav
182,192,18685,1,0,0:0:0:100:synth_0048.ogg
109,192,18771,1,0,0:0:0:0:
329,192,18857,1,0,0:0:0:100:laykick_0000.ogg
36,192,18857,1,0,0:0:0:100:snr2.ogg
256,192,18942,1,0,0:0:0:0:
182,192,19028,1,0,0:0:0:100:dummy.wav
109,192,19028,1,0,0:0:0:100:synth_0049.ogg
329,192,19114,1,0,0:0:0:0:
36,192,19200,1,0,0:0:0:100:laykick_0000.ogg
109,192,19285,1,0,0:0:0:0:
256,192,19371,1,0,0:0:0:100:dummy.wav
182,192,19371,1,0,0:0:0:100:synth_0050.ogg
109,192,19457,1,0,0:0:0:0:
329,192,19542,1,0,0:0:0:100:laykick_0000.ogg
36,192,19542,1,0,0:0:0:100:snr2.ogg
256,192,19628,1,0,0:0:0:100:synth_0051.ogg
182,192,19714,1,0,0:0:0:100:dummy.wav
109,192,19714,1,0,0:0:0:100:synth_0052.ogg
402,192,19885,1,0,0:0:0:100:laykick_0000.ogg
329,0,19885,128,0,20571:0:0:0:100:dummy.wav
36,192,19885,1,0,0:0:0:100:synth_0053.ogg
256,192,19885,1,0,0:0:0:0:
475,192,19971,1,0,0:0:0:0:
182,192,20057,1,0,0:0:0:100:dummy.wav
109,192,20057,1,0,0:0:0:100:dummy.wav
402,192,20142,1,0,0:0:0:0:
475,192,20228,1,0,0:0:0:100:laykick_0000.ogg
256,192,20228,1,0,0:0:0:100:snr2.ogg
36,192,20228,1,0,0:0:0:100:synth_0055.ogg
182,192,20314,1,0,0:0:0:0:
402,192,20400,1,0,0:0:0:100:dummy.wav
109,192,20400,1,0,0:0:0:100:dummy.wav
475,192,20485,1,0,0:0:0:100:synth_0056.ogg
182,192,20571,1,0,0:0:0:100:laykick_0000.ogg
256,0,20571,128,0,21857:0:0:0:100:dummy.wav
36,192,20571,1,0,0:0:0:0:
109,0,20571,128,0,21857:0:0:0:0:
329,192,20657,1,0,0:0:0:0:
475,192,20742,1,0,0:0:0:100:dummy.wav
402,192,20742,1,0,0:0:0:100:synth_0057.ogg
182,192,20828,1,0,0:0:0:0:
329,192,20914,1,0,0:0:0:100:laykick_0000.ogg
36,192,20914,1,0,0:0:0:100:snr2.ogg
475,192,21000,1,0,0:0:0:0:
402,192,21085,1,0,0:0:0:100:dummy.wav
182,192,21085,1,0,0:0:0:100:dummy.wav
329,192,21171,1,0,0:0:0:0:
475,192,21257,1,0,0:0:0:100:laykick_0000.ogg
182,192,21342,1,0,0:0:0:0:
329,192,21428,1,0,0:0:0:100:dummy.wav
36,192,21428,1,0,0:0:0:100:synth_0060.ogg
475,192,21514,1,0,0:0:0:0:
402,192,21600,1,0,0:0:0:100:laykick_0000.ogg
182,192,21600,1,0,0:0:0:100:snr2.ogg
36,192,21685,1,0,0:0:0:0:
475,192,21771,1,0,0:0:0:100:dummy.wav
329,192,21771,1,0,0:0:0:100:synth_0061.ogg
402,192,21857,1,0,0:0:0:0:
329,192,21942,1,0,0:0:0:100:laykick_0000.ogg
182,0,21942,128,0,22542:0:0:0:100:dummy.wav
36,192,21942,1,0,0:0:0:100:synth_0062.ogg
256,192,22028,1,0,0:0:0:0:
475,192,22114,1,0,0:0:0:100:dummy.wav
36,192,22114,1,0,0:0:0:100:dummy.wav
329,192,22200,1,0,0:0:0:0:
402,192,22285,1,0,0:0:0:100:laykick_0000.ogg
256,192,22285,1,0,0:0:0:100:snr2.ogg
109,192,22371,1,0,0:0:0:100:synth_0064.ogg
475,192,22457,1,0,0:0:0:100:dummy.wav
36,192,22457,1,0,0:0:0:100:dummy.wav
402,192,22542,1,0,0:0:0:100:synth_0065.ogg
329,192,22628,1,0,0:0:0:100:laykick_0002.ogg
475,192,22628,1,0,0:0:0:100:dummy.wav
109,192,22628,1,0,0:0:0:100:synth_0066.ogg
256,192,22628,1,0,0:0:0:0:
475,192,22800,1,0,0:0:0:100:laykick_0002.ogg
256,192,22800,1,0,0:0:0:100:synth_0067.ogg
256,192,22971,1,0,0:0:0:100:laykick_0003.ogg
475,192,22971,1,0,0:0:0:100:synth_0068.ogg
36,0,22971,128,0,23142:0:0:0:100:violinR_0012.ogg
182,0,22971,128,0,23142:0:0:0:100:snr2.ogg
329,192,23100,1,0,0:0:0:0:
475,192,23142,1,0,0:0:0:100:laykick_0003.ogg
256,192,23142,1,0,0:0:0:100:synth_0070.ogg
329,192,23185,1,0,0:0:0:0:
402,192,23228,1,0,0:0:0:100:synth_0071.ogg
182,192,23228,1,0,0:0:0:100:violinR_0015.ogg
36,192,23228,1,0,0:0:0:0:
475,192,23271,1,0,0:0:0:0:
329,0,23314,128,0,23357:0:0:0:100:cymbals_0008.ogg
256,192,23314,1,0,0:0:0:100:laykick_0000.ogg
109,192,23314,1,0,0:0:0:100:violinR_0016.ogg
402,192,23400,1,0,0:0:0:0:
182,192,23485,1,0,0:0:0:100:dummy.wav
475,192,23571,1,0,0:0:0:0:
329,0,23657,128,0,23828:0:0:0:100:laykick_0000.ogg
256,0,23657,128,0,23828:0:0:0:100:snr2.ogg
36,192,23657,1,0,0:0:0:0:
182,192,23742,1,0,0:0:0:0:
402,192,23828,1,0,0:0:0:100:dummy.wav
329,192,23914,1,0,0:0:0:0:
256,192,23914,1,0,0:0:0:0:
402,192,24000,1,0,0:0:0:100:laykick_0000.ogg
109,192,24000,1,0,0:0:0:0:
182,192,24085,1,0,0:0:0:0:
475,192,24171,1,0,0:0:0:100:dummy.wav
36,192,24257,1,0,0:0:0:0:
402,192,24342,1,0,0:0:0:100:laykick_0000.ogg
329,0,24342,128,0,24514:0:0:0:100:snr2.ogg
256,0,24342,128,0,24514:0:0:0:0:
109,192,24428,1,0,0:0:0:0:
182,192,24514,1,0,0:0:0:100:dummy.wav
329,192,24600,1,0,0:0:0:0:
256,192,24600,1,0,0:0:0:0:
475,192,24685,1,0,0:0:0:100:laykick_0000.ogg
402,192,24685,1,0,0:0:0:0:
109,192,24685,1,0,0:0:0:0:
182,192,24771,1,0,0:0:0:0:
329,192,24857,1,0,0:0:0:100:dummy.wav
36,192,24942,1,0,0:0:0:0:
475,192,25028,1,0,0:0:0:100:laykick_0000.ogg
329,0,25028,128,0,25200:0:0:0:100:snr2.ogg
256,0,25028,128,0,25200:0:0:0:0:
109,192,25114,1,0,0:0:0:0:
182,192,25200,1,0,0:0:0:100:dummy.wav
329,192,25285,1,0,0:0:0:0:
256,192,25285,1,0,0:0:0:0:
475,0,25371,128,0,25414:0:0:0:100:laykick_0000.ogg
402,192,25371,1,0,0:0:0:100:violinR_0017.ogg
109,192,25371,1,0,0:0:0:0:
36,192,25457,1,0,0:0:0:0:
329,192,25542,1,0,0:0:0:100:dummy.wav
109,192,25628,1,0,0:0:0:0:
475,192,25714,1,0,0:0:0:100:laykick_0000.ogg
329,0,25714,128,0,25885:0:0:0:100:snr2.ogg
256,0,25714,128,0,25885:0:0:0:0:
36,192,25800,1,0,0:0:0:0:
402,192,25885,1,0,0:0:0:100:dummy.wav
329,192,25971,1,0,0:0:0:0:
256,192,25971,1,0,0:0:0:0:
402,192,26057,1,0,0:0:0:100:laykick_0000.ogg
109,0,26057,128,0,26100:0:0:0:100:violinR_0018.ogg
36,192,26057,1,0,0:0:0:0:
256,192,26142,1,0,0:0:0:0:
182,192,26228,1,0,0:0:0:100:dummy.wav
329,192,26314,1,0,0:0:0:0:
256,192,26400,1,0,0:0:0:100:laykick_0000.ogg
109,0,26400,128,0,26571:0:0:0:100:snr2.ogg
36,0,26400,128,0,26571:0:0:0:0:
402,192,26485,1,0,0:0:0:0:
329,192,26571,1,0,0:0:0:100:dummy.wav
109,192,26657,1,0,0:0:0:0:
36,192,26657,1,0,0:0:0:0:
402,192,26742,1,0,0:0:0:100:laykick_0000.ogg
182,192,26742,1,0,0:0:0:0:
329,192,26828,1,0,0:0:0:0:
256,192,26914,1,0,0:0:0:100:dummy.wav
329,192,27000,1,0,0:0:0:0:
475,192,27085,1,0,0:0:0:100:laykick_0000.ogg
109,0,27085,128,0,27257:0:0:0:100:snr2.ogg
36,0,27085,128,0,27257:0:0:0:0:
329,192,27171,1,0,0:0:0:0:
402,192,27257,1,0,0:0:0:100:dummy.wav
109,192,27342,1,0,0:0:0:0:
36,192,27342,1,0,0:0:0:0:
475,0,27428,128,0,27471:0:0:0:100:laykick_0000.ogg
402,192,27428,1,0,0:0:0:100:violinR_0019.ogg
256,192,27428,1,0,0:0:0:0:
182,192,27514,1,0,0:0:0:0:
329,192,27600,1,0,0:0:0:100:dummy.wav
256,192,27685,1,0,0:0:0:0:
402,192,27771,1,0,0:0:0:100:laykick_0000.ogg
109,0,27771,128,0,27942:0:0:0:100:snr2.ogg
36,0,27771,128,0,27942:0:0:0:0:
329,192,27857,1,0,0:0:0:0:
475,192,27942,1,0,0:0:0:100:dummy.wav
109,192,28028,1,0,0:0:0:0:
36,192,28028,1,0,0:0:0:0:
402,192,28114,1,0,0:0:0:100:laykick_0000.ogg
256,0,28114,128,0,28157:0:0:0:100:violinR_0020.ogg
182,192,28114,1,0,0:0:0:0:
329,192,28200,1,0,0:0:0:0:
256,192,28285,1,0,0:0:0:100:dummy.wav
329,192,28371,1,0,0:0:0:0:
182,192,28457,1,0,0:0:0:100:laykick_0002.ogg
402,192,28457,1,0,0:0:0:100:snr2.ogg
36,0,28457,128,0,28628:0:0:0:0:
109,0,28457,128,0,28628:0:0:0:0:
256,192,28542,1,0,0:0:0:0:
402,192,28628,1,0,0:0:0:100:laykick_0002.ogg
329,192,28628,1,0,0:0:0:100:dummy.wav
109,192,28714,1,0,0:0:0:0:
36,192,28714,1,0,0:0:0:0:
475,192,28800,1,0,0:0:0:100:cymbals_0020.ogg
402,0,28800,128,0,29142:0:0:0:100:laykick_0000.ogg
256,192,28800,1,0,0:0:0:100:violinR_0021.ogg
182,0,28971,128,0,29142:0:0:0:100:dummy.wav
109,192,28971,1,0,0:0:0:0:
475,192,29142,1,0,0:0:0:100:laykick_0000.ogg
329,192,29142,1,0,0:0:0:100:snr2.ogg
256,192,29142,1,0,0:0:0:0:
109,0,29314,128,0,29485:0:0:0:100:dummy.wav
36,192,29314,1,0,0:0:0:0:
475,192,29485,1,0,0:0:0:100:laykick_0000.ogg
256,192,29657,1,0,0:0:0:100:dummy.wav
182,0,29657,128,0,29828:0:0:0:0:
402,192,29828,1,0,0:0:0:100:laykick_0002.ogg
475,192,29828,1,0,0:0:0:100:snr2.ogg
36,192,29828,1,0,0:0:0:0:
109,192,29828,1,0,0:0:0:0:
109,0,30000,128,0,30171:0:0:0:100:laykick_0002.ogg
402,192,30000,1,0,0:0:0:100:dummy.wav
182,192,30000,1,0,0:0:0:0:
402,0,30171,128,0,30514:0:0:0:100:cymbals_0020.ogg
475,192,30171,1,0,0:0:0:100:laykick_0000.ogg
256,192,30171,1,0,0:0:0:0:
329,192,30171,1,0,0:0:0:0:
256,0,30342,128,0,30514:0:0:0:100:dummy.wav
109,192,30342,1,0,0:0:0:0:
329,192,30514,1,0,0:0:0:100:laykick_0000.ogg
475,192,30514,1,0,0:0:0:100:snr2.ogg
36,192,30514,1,0,0:0:0:0:
182,192,30514,1,0,0:0:0:0:
256,192,30685,1,0,0:0:0:100:dummy.wav
109,0,30685,128,0,30857:0:0:0:0:
402,192,30857,1,0,0:0:0:100:laykick_0000.ogg
475,192,30857,1,0,0:0:0:0:
182,192,30857,1,0,0:0:0:0:
256,192,30857,1,0,0:0:0:0:
256,0,31028,128,0,31200:0:0:0:100:dummy.wav
109,192,31028,1,0,0:0:0:0:
329,0,31200,128,0,31242:0:0:0:100:laykick_0002.ogg
402,192,31200,1,0,0:0:0:100:violinR_0022.ogg
36,192,31200,1,0,0:0:0:100:snr2.ogg
182,192,31200,1,0,0:0:0:0:
256,0,31285,128,0,31328:0:0:0:100:violinR_0023.ogg
109,0,31371,128,0,31542:0:0:0:100:laykick_0002.ogg
402,0,31371,128,0,31414:0:0:0:100:violinR_0024.ogg
182,192,31371,1,0,0:0:0:0:
256,0,31457,128,0,31500:0:0:0:100:violinR_0025.ogg
402,192,31542,1,0,0:0:0:100:cymbals_0020.ogg
475,192,31542,1,0,0:0:0:100:laykick_0000.ogg
36,192,31542,1,0,0:0:0:100:dummy.wav
329,0,31542,128,0,31585:0:0:0:100:violinR_0026.ogg
475,0,31714,128,0,32142:0:0:0:100:violinL_0027.ogg
402,0,31714,128,0,32142:0:0:0:100:dummy.wav
182,192,31714,1,0,0:0:0:100:violinR_0027.ogg
36,192,31885,1,0,0:0:0:100:laykick_0000.ogg
182,192,32057,1,0,0:0:0:100:dummy.wav
109,192,32057,1,0,0:0:0:100:violinL_0028.ogg
256,0,32228,128,0,32271:0:0:0:100:cymbals_0027.ogg
402,192,32228,1,0,0:0:0:100:laykick_0000.ogg
182,0,32228,128,0,32657:0:0:0:100:violinL_0029.ogg
36,192,32228,1,0,0:0:0:100:violinR_0029.ogg
109,0,32228,128,0,32657:0:0:0:0:
475,192,32400,1,0,0:0:0:100:dummy.wav
329,192,32571,1,0,0:0:0:100:laykick_0000.ogg
256,192,32571,1,0,0:0:0:100:snr2.ogg
36,192,32571,1,0,0:0:0:100:violinR_0030.ogg
329,0,32742,128,0,33171:0:0:0:100:dummy.wav
256,0,32742,128,0,33171:0:0:0:100:violinR_0031.ogg
402,192,32742,1,0,0:0:0:100:violinL_0031.ogg
109,0,32914,128,0,32957:0:0:0:100:cymbals_0024.ogg
36,192,32914,1,0,0:0:0:100:laykick_0002.ogg
475,192,33085,1,0,0:0:0:100:laykick_0002.ogg
402,192,33085,1,0,0:0:0:100:violinR_0032.ogg
182,192,33085,1,0,0:0:0:100:violinL_0032.ogg
402,192,33257,1,0,0:0:0:100:laykick_0003.ogg
475,192,33257,1,0,0:0:0:100:snr2.ogg
256,192,33257,1,0,0:0:0:100:violinR_0033.ogg
36,192,33257,1,0,0:0:0:100:violinL_0033.ogg
109,0,33257,128,0,33300:0:0:0:0:
475,192,33428,1,0,0:0:0:100:laykick_0003.ogg
402,192,33428,1,0,0:0:0:100:dummy.wav
182,192,33428,1,0,0:0:0:0:
256,0,33600,128,0,33685:0:0:0:100:cymbals_0017.ogg
