[General]
AudioFilename: virtual

[Metadata]
Title:HAELEQUIN
Artist:orangentle
Creator: 
Tags:bms of fighers
Version:36



[Events]
//Background and Video events
0,0,"title_haele.png",0,0
Sample,70059,0,"pf_116.ogg",85
Sample,70239,0,"pf_099.ogg",85
Sample,70239,0,"drs_HH.ogg",85
Sample,70598,0,"drs_HH.ogg",85
Sample,70958,0,"drs_HH.ogg",85
Sample,71317,0,"drs_HH.ogg",85
Sample,71676,0,"drs_cym_016.ogg",100
Sample,71676,0,"drs_HH.ogg",85
Sample,72035,0,"drs_HH.ogg",85
Sample,72395,0,"pf_128.ogg",85
Sample,72395,0,"drs_HH.ogg",85
Sample,72754,0,"drs_HH.ogg",85
Sample,73113,0,"drs_HH.ogg",85
Sample,73113,0,"drs_cym_017.ogg",100
Sample,73473,0,"drs_HH.ogg",85
Sample,73652,0,"pf_150.ogg",85
Sample,73832,0,"drs_cym_016.ogg",100
Sample,73832,0,"drs_HH.ogg",85
Sample,74191,0,"drs_cym_021.ogg",100
Sample,74191,0,"pf_197.ogg",85
Sample,74191,0,"drs_HH.ogg",85
Sample,74370,0,"drs_cym_017.ogg",100
Sample,74550,0,"drs_HH.ogg",85
Sample,74730,0,"drs_bd_000.ogg",85
Sample,74730,0,"pf_100.ogg",85
Sample,74730,0,"drs_cym_021.ogg",100
Sample,74910,0,"drs_HH.ogg",85
Sample,75089,0,"pf_197.ogg",85
Sample,75089,0,"drs_bd_000.ogg",85
Sample,75179,0,"pf_183.ogg",85
Sample,75269,0,"pf_179.ogg",85
Sample,75269,0,"drs_HH.ogg",85
Sample,75359,0,"pf_151.ogg",85
Sample,75449,0,"drs_bd_000.ogg",85
Sample,75449,0,"pf_151.ogg",85
Sample,75538,0,"pf_131.ogg",85
Sample,75628,0,"pf_122.ogg",85
Sample,75628,0,"drs_HH.ogg",85
Sample,75718,0,"pf_101.ogg",85
Sample,75808,0,"drs_bd_000.ogg",85
Sample,75898,0,"pf_090.ogg",85
Sample,75988,0,"pf_088.ogg",85
Sample,75988,0,"drs_HH.ogg",85
Sample,76077,0,"pf_078.ogg",85
Sample,76167,0,"pf_059.ogg",85
Sample,76167,0,"drs_bd_000.ogg",85
Sample,76167,0,"pf_048.ogg",85
Sample,76167,0,"pf_034.ogg",85
Sample,76347,0,"drs_HH.ogg",85
Sample,76706,0,"drs_HH.ogg",85
Sample,77065,0,"drs_HH.ogg",85
Sample,77425,0,"drs_HH.ogg",85
Sample,77604,0,"drs_cym_022.ogg",85
Sample,77604,0,"drs_cym15.ogg",100
Sample,77604,0,"pf_044.ogg",85
Sample,77784,0,"drs_HH.ogg",85
Sample,77874,0,"pf_044.ogg",85
Sample,78143,0,"drs_HH.ogg",85
Sample,78143,0,"pf_081.ogg",85
Sample,78502,0,"drs_HH.ogg",85
Sample,78502,0,"pf_083.ogg",85
Sample,78682,0,"pf_078.ogg",85
Sample,78862,0,"drs_HH.ogg",85
Sample,78862,0,"pf_072.ogg",85
Sample,79041,0,"pf_078.ogg",85
Sample,79221,0,"pf_072.ogg",85
Sample,79221,0,"drs_HH.ogg",85
Sample,79401,0,"pf_062.ogg",85
Sample,79580,0,"drs_HH.ogg",85
Sample,79580,0,"pf_055.ogg",85
Sample,79760,0,"pf_062.ogg",85
Sample,79850,0,"pf_066.ogg",85
Sample,79939,0,"drs_cym_023.ogg",100
Sample,79940,0,"drs_HH.ogg",85
Sample,80029,0,"pf_060.ogg",85
Sample,80299,0,"drs_HH.ogg",85
Sample,80299,0,"drs_cym_024.ogg",100
Sample,80299,0,"pf_055.ogg",85
Sample,80478,0,"drs_cym_025.ogg",100
Sample,80479,0,"pf_043.ogg",85
Sample,80658,0,"drs_HH.ogg",85
Sample,80748,0,"pf_044.ogg",85
Sample,81017,0,"pf_081.ogg",85
Sample,81017,0,"drs_HH.ogg",85
Sample,81377,0,"pf_083.ogg",85
Sample,81377,0,"drs_HH.ogg",85
Sample,81556,0,"pf_077.ogg",85
Sample,81736,0,"drs_HH.ogg",85
Sample,81736,0,"pf_083.ogg",85
Sample,81915,0,"drs_cym_026.ogg",100
Sample,81916,0,"pf_088.ogg",85
Sample,82095,0,"drs_HH.ogg",85
Sample,82095,0,"pf_082.ogg",85
Sample,82275,0,"pf_078.ogg",85
Sample,82455,0,"drs_HH.ogg",85
Sample,82455,0,"pf_083.ogg",85
Sample,82634,0,"pf_091.ogg",85
Sample,82634,0,"drs_cym_027.ogg",100
Sample,82724,0,"pf_092.ogg",85
Sample,82814,0,"drs_HH.ogg",85
Sample,82903,0,"drs_cym_028.ogg",100
Sample,82904,0,"pf_090.ogg",85
Sample,83173,0,"drs_cym_029.ogg",100
Sample,83173,0,"pf_087.ogg",85
Sample,83173,0,"drs_HH.ogg",85
Sample,83353,0,"pf_044.ogg",85
Sample,83353,0,"drs_cym_030.ogg",100
Sample,83532,0,"drs_HH.ogg",85
Sample,83622,0,"pf_044.ogg",85
Sample,83892,0,"drs_HH.ogg",85
Sample,83892,0,"pf_081.ogg",85
Sample,84251,0,"pf_083.ogg",85
Sample,84251,0,"drs_HH.ogg",85
Sample,84431,0,"pf_078.ogg",85
Sample,84610,0,"pf_072.ogg",85
Sample,84610,0,"drs_HH.ogg",85
Sample,84790,0,"pf_077.ogg",85
Sample,84970,0,"pf_069.ogg",85
Sample,84970,0,"drs_HH.ogg",85
Sample,85149,0,"pf_062.ogg",85
Sample,85329,0,"drs_HH.ogg",85
Sample,85329,0,"pf_056.ogg",85
Sample,85508,0,"pf_062.ogg",85
Sample,85598,0,"pf_066.ogg",85
Sample,85688,0,"drs_HH.ogg",85
Sample,85778,0,"pf_060.ogg",85
Sample,86047,0,"drs_HH.ogg",85
Sample,86047,0,"pf_055.ogg",85
Sample,86227,0,"pf_064.ogg",85
Sample,86227,0,"drs_bd_000.ogg",85
Sample,86407,0,"drs_HH.ogg",85
Sample,86766,0,"drs_HH.ogg",85
Sample,86946,0,"drs_bd_000.ogg",85
Sample,87125,0,"drs_HH.ogg",85
Sample,87485,0,"drs_HH.ogg",85
Sample,87664,0,"pf_067.ogg",85
Sample,87664,0,"drs_bd_000.ogg",85
Sample,87844,0,"drs_HH.ogg",85
Sample,88023,0,"drs_bd_000.ogg",85
Sample,88203,0,"drs_HH.ogg",85
Sample,88383,0,"drs_bd_000.ogg",85
Sample,88562,0,"drs_HH.ogg",85
Sample,88562,0,"drs_bd_000.ogg",85
Sample,88562,0,"drs_cym_rev.ogg",85
Sample,88742,0,"drs_bd_000.ogg",85
Sample,88742,0,"pf_072.ogg",85
Sample,88832,0,"drs_bd_000.ogg",85
Sample,88832,0,"pf_062.ogg",85
Sample,88922,0,"drs_HH.ogg",85
Sample,88922,0,"pf_055.ogg",85
Sample,88922,0,"drs_bd_000.ogg",85
Sample,89011,0,"pf_050.ogg",85
Sample,89011,0,"drs_bd_000.ogg",85
Sample,89101,0,"pf_044.ogg",85
Sample,89101,0,"C_LEAD_000.ogg",85
Sample,89101,0,"drs_cym_031.ogg",85
Sample,89101,0,"bgm1-4.ogg",85
Sample,89281,0,"drs_HH.ogg",85
Sample,89371,0,"pf_044.ogg",85
Sample,89371,0,"C_LEAD_001.ogg",85
Sample,89640,0,"C_LEAD_004.ogg",85
Sample,89640,0,"pf_081.ogg",85
Sample,89640,0,"drs_HH.ogg",85
Sample,90000,0,"pf_083.ogg",85
Sample,90000,0,"drs_HH.ogg",85
Sample,90000,0,"C_LEAD_002.ogg",85
Sample,90179,0,"pf_077.ogg",85
Sample,90179,0,"C_LEAD_006.ogg",85
Sample,90359,0,"drs_HH.ogg",85
Sample,90359,0,"pf_072.ogg",85
Sample,90359,0,"C_LEAD_007.ogg",85
Sample,90538,0,"pf_078.ogg",85
Sample,90538,0,"C_LEAD_006.ogg",85
Sample,90718,0,"C_LEAD_007.ogg",85
Sample,90718,0,"pf_072.ogg",85
Sample,90718,0,"drs_HH.ogg",85
Sample,90898,0,"pf_062.ogg",85
Sample,90898,0,"C_LEAD_009.ogg",85
Sample,91077,0,"C_LEAD_011.ogg",85
Sample,91077,0,"drs_HH.ogg",85
Sample,91077,0,"pf_055.ogg",85
Sample,91257,0,"C_LEAD_008.ogg",85
Sample,91257,0,"pf_062.ogg",85
Sample,91347,0,"pf_066.ogg",85
Sample,91347,0,"C_LEAD_013.ogg",85
Sample,91437,0,"drs_HH.ogg",85
Sample,91526,0,"pf_060.ogg",85
Sample,91526,0,"C_LEAD_014.ogg",85
Sample,91796,0,"drs_HH.ogg",85
Sample,91796,0,"C_LEAD_010.ogg",85
Sample,91796,0,"pf_055.ogg",85
Sample,91976,0,"C_LEAD_000.ogg",85
Sample,91976,0,"pf_044.ogg",85
Sample,92155,0,"drs_HH.ogg",85
Sample,92245,0,"C_LEAD_001.ogg",85
Sample,92245,0,"pf_044.ogg",85
Sample,92514,0,"pf_081.ogg",85
Sample,92514,0,"drs_HH.ogg",85
Sample,92514,0,"C_LEAD_003.ogg",85
Sample,92874,0,"drs_HH.ogg",85
Sample,92874,0,"pf_083.ogg",85
Sample,92874,0,"C_LEAD_002.ogg",85
Sample,93053,0,"C_LEAD_006.ogg",85
Sample,93053,0,"pf_077.ogg",85
Sample,93233,0,"C_LEAD_002.ogg",85
Sample,93233,0,"drs_HH.ogg",85
Sample,93233,0,"pf_083.ogg",85
Sample,93413,0,"C_LEAD_015.ogg",85
Sample,93413,0,"pf_088.ogg",85
Sample,93592,0,"pf_083.ogg",85
Sample,93592,0,"C_LEAD_002.ogg",85
Sample,93592,0,"drs_HH.ogg",85
Sample,93772,0,"C_LEAD_006.ogg",85
Sample,93772,0,"pf_077.ogg",85
Sample,93952,0,"drs_HH.ogg",85
Sample,93952,0,"C_LEAD_002.ogg",85
Sample,93952,0,"pf_083.ogg",85
Sample,94131,0,"pf_090.ogg",85
Sample,94131,0,"C_LEAD_016.ogg",85
Sample,94221,0,"C_LEAD_017.ogg",85
Sample,94221,0,"pf_092.ogg",85
Sample,94311,0,"drs_HH.ogg",85
Sample,94401,0,"C_LEAD_022.ogg",85
Sample,94401,0,"pf_090.ogg",85
Sample,94670,0,"drs_HH.ogg",85
Sample,94670,0,"C_LEAD_015.ogg",85
Sample,94670,0,"pf_087.ogg",85
Sample,94850,0,"bgm2-4.ogg",85
Sample,97904,0,"drs_HH.ogg",85
Sample,98083,0,"drs_snclap.ogg",85
Sample,98263,0,"drs_HH.ogg",85
Sample,98443,0,"drs_snclap.ogg",85
Sample,98622,0,"drs_HH.ogg",85
Sample,98802,0,"drs_snclap.ogg",85
Sample,98982,0,"drs_HH.ogg",85
Sample,99161,0,"drs_snclap.ogg",85
Sample,99341,0,"drs_HH.ogg",85
Sample,99520,0,"drs_snclap.ogg",85
Sample,99700,0,"drs_HH.ogg",85
Sample,99880,0,"drs_snclap.ogg",85
Sample,100059,0,"drs_HH.ogg",85
Sample,100239,0,"drs_snclap.ogg",85
Sample,100419,0,"daiji_044.ogg",85
Sample,100419,0,"drs_HH.ogg",85
Sample,100508,0,"daiji_045.ogg",85
Sample,100598,0,"daiji_046.ogg",85
Sample,100778,0,"drs_HH.ogg",85
Sample,101137,0,"drs_HH.ogg",85
Sample,101497,0,"drs_HH.ogg",85
Sample,101856,0,"drs_HH.ogg",85
Sample,102035,0,"daiji_047.ogg",85
Sample,102215,0,"drs_HH.ogg",85
Sample,102230,0,"daiji_048.ogg",85
Sample,102394,0,"drs_cym_027.ogg",100
Sample,102574,0,"drs_HH.ogg",85
Sample,102754,0,"drs_cym_026.ogg",100
Sample,102934,0,"drs_HH.ogg",85
Sample,103113,0,"drs_cym_027.ogg",100
Sample,103293,0,"drs_HH.ogg",85
Sample,103472,0,"drs_cym15.ogg",100
Sample,103473,0,"pf_007.ogg",85
Sample,103473,0,"drs_cym_032.ogg",85
Sample,103473,0,"daiji_arp_001.ogg",85
Sample,103562,0,"daiji_arp_004.ogg",85
Sample,103652,0,"pf_030.ogg",85
Sample,103652,0,"drs_HH.ogg",85
Sample,103652,0,"daiji_arp_006.ogg",85
Sample,103742,0,"daiji_arp_001.ogg",85
Sample,103832,0,"daiji_arp_003.ogg",85
Sample,103832,0,"pf_007.ogg",85
Sample,103922,0,"daiji_arp_006.ogg",85
Sample,103922,0,"pf_030.ogg",85
Sample,104011,0,"daiji_arp_001.ogg",85
Sample,104011,0,"pf_007.ogg",85
Sample,104011,0,"drs_HH.ogg",85
Sample,104101,0,"daiji_arp_004.ogg",85
Sample,104101,0,"pf_029.ogg",85
Sample,104191,0,"daiji_arp_006.ogg",85
Sample,104281,0,"daiji_arp_001.ogg",85
Sample,104371,0,"daiji_arp_004.ogg",85
Sample,104371,0,"drs_HH.ogg",85
Sample,104371,0,"pf_007.ogg",85
Sample,104461,0,"daiji_arp_009.ogg",85
Sample,104550,0,"daiji_arp_001.ogg",85
Sample,104550,0,"pf_029.ogg",85
Sample,104640,0,"daiji_arp_004.ogg",85
Sample,104730,0,"daiji_arp_007.ogg",85
Sample,104730,0,"pf_007.ogg",85
Sample,104730,0,"drs_HH.ogg",85
Sample,104820,0,"daiji_arp_001.ogg",85
Sample,104910,0,"daiji_arp_013.ogg",85
Sample,104910,0,"pf_009.ogg",85
Sample,105000,0,"daiji_arp_015.ogg",85
Sample,105089,0,"daiji_arp_017.ogg",85
Sample,105089,0,"pf_037.ogg",85
Sample,105089,0,"drs_HH.ogg",85
Sample,105179,0,"daiji_arp_013.ogg",85
Sample,105269,0,"pf_009.ogg",85
Sample,105269,0,"daiji_arp_015.ogg",85
Sample,105359,0,"daiji_arp_019.ogg",85
Sample,105359,0,"pf_037.ogg",85
Sample,105449,0,"drs_HH.ogg",85
Sample,105449,0,"daiji_arp_013.ogg",85
Sample,105449,0,"pf_009.ogg",85
Sample,105538,0,"daiji_arp_015.ogg",85
Sample,105538,0,"pf_036.ogg",85
Sample,105628,0,"daiji_arp_019.ogg",85
Sample,105718,0,"daiji_arp_013.ogg",85
Sample,105808,0,"daiji_arp_014.ogg",85
Sample,105808,0,"drs_HH.ogg",85
Sample,105808,0,"pf_009.ogg",85
Sample,105898,0,"daiji_arp_017.ogg",85
Sample,105988,0,"daiji_arp_013.ogg",85
Sample,105988,0,"pf_037.ogg",85
Sample,106077,0,"daiji_arp_015.ogg",85
Sample,106167,0,"pf_009.ogg",85
Sample,106167,0,"daiji_arp_017.ogg",85
Sample,106167,0,"drs_HH.ogg",85
Sample,106257,0,"daiji_arp_013.ogg",85
Sample,106347,0,"pf_017.ogg",85
Sample,106347,0,"daiji_arp_020.ogg",85
Sample,106437,0,"daiji_arp_014.ogg",85
Sample,106526,0,"daiji_arp_013.ogg",85
Sample,106526,0,"drs_HH.ogg",85
Sample,106526,0,"pf_055.ogg",85
Sample,106616,0,"daiji_arp_020.ogg",85
Sample,106706,0,"pf_018.ogg",85
Sample,106706,0,"daiji_arp_014.ogg",85
Sample,106796,0,"daiji_arp_012.ogg",85
Sample,106796,0,"pf_055.ogg",85
Sample,106886,0,"pf_018.ogg",85
Sample,106886,0,"drs_HH.ogg",85
Sample,106886,0,"daiji_arp_020.ogg",85
Sample,106976,0,"daiji_arp_015.ogg",85
Sample,106976,0,"pf_054.ogg",85
Sample,107065,0,"daiji_arp_012.ogg",85
Sample,107155,0,"daiji_arp_020.ogg",85
Sample,107245,0,"pf_017.ogg",85
Sample,107245,0,"drs_HH.ogg",85
Sample,107245,0,"daiji_arp_014.ogg",85
Sample,107335,0,"daiji_arp_013.ogg",85
Sample,107425,0,"pf_054.ogg",85
Sample,107425,0,"daiji_arp_020.ogg",85
Sample,107514,0,"daiji_arp_015.ogg",85
Sample,107604,0,"drs_HH.ogg",85
Sample,107604,0,"pf_018.ogg",85
Sample,107604,0,"daiji_arp_021.ogg",85
Sample,107694,0,"daiji_arp_022.ogg",85
Sample,107784,0,"pf_002.ogg",85
Sample,107784,0,"daiji_arp_023.ogg",85
Sample,107874,0,"daiji_arp_012.ogg",85
Sample,107964,0,"pf_022.ogg",85
Sample,107964,0,"drs_HH.ogg",85
Sample,107964,0,"daiji_arp_025.ogg",85
Sample,108053,0,"daiji_arp_023.ogg",85
Sample,108143,0,"pf_004.ogg",85
Sample,108143,0,"daiji_arp_021.ogg",85
Sample,108233,0,"daiji_arp_025.ogg",85
Sample,108233,0,"pf_024.ogg",85
Sample,108323,0,"pf_004.ogg",85
Sample,108323,0,"daiji_arp_023.ogg",85
Sample,108323,0,"drs_HH.ogg",85
Sample,108413,0,"pf_022.ogg",85
Sample,108413,0,"daiji_arp_012.ogg",85
Sample,108502,0,"daiji_arp_025.ogg",85
Sample,108592,0,"daiji_arp_023.ogg",85
Sample,108682,0,"drs_HH.ogg",85
Sample,108682,0,"daiji_arp_011.ogg",85
Sample,108682,0,"pf_002.ogg",85
Sample,108772,0,"daiji_arp_024.ogg",85
Sample,108862,0,"daiji_arp_023.ogg",85
Sample,108862,0,"pf_022.ogg",85
Sample,108952,0,"daiji_arp_011.ogg",85
Sample,109041,0,"pf_004.ogg",85
Sample,109041,0,"daiji_arp_026.ogg",85
Sample,109041,0,"drs_HH.ogg",85
Sample,109131,0,"daiji_arp_023.ogg",85
Sample,109221,0,"daiji_arp_020.ogg",85
Sample,109221,0,"pf_007.ogg",85
Sample,109311,0,"daiji_arp_000.ogg",85
Sample,109401,0,"daiji_arp_002.ogg",85
Sample,109401,0,"pf_030.ogg",85
Sample,109401,0,"drs_HH.ogg",85
Sample,109491,0,"daiji_arp_020.ogg",85
Sample,109580,0,"daiji_arp_000.ogg",85
Sample,109580,0,"pf_007.ogg",85
Sample,109670,0,"daiji_arp_028.ogg",85
Sample,109670,0,"pf_030.ogg",85
Sample,109760,0,"daiji_arp_020.ogg",85
Sample,109760,0,"drs_HH.ogg",85
Sample,109760,0,"pf_007.ogg",85
Sample,109850,0,"pf_029.ogg",85
Sample,109850,0,"daiji_arp_001.ogg",85
Sample,109940,0,"daiji_arp_002.ogg",85
Sample,110029,0,"daiji_arp_020.ogg",85
Sample,110119,0,"drs_HH.ogg",85
Sample,110119,0,"pf_007.ogg",85
Sample,110119,0,"daiji_arp_000.ogg",85
Sample,110209,0,"daiji_arp_003.ogg",85
Sample,110299,0,"daiji_arp_020.ogg",85
Sample,110299,0,"pf_029.ogg",85
Sample,110389,0,"daiji_arp_001.ogg",85
Sample,110479,0,"pf_007.ogg",85
Sample,110479,0,"daiji_arp_003.ogg",85
Sample,110479,0,"drs_HH.ogg",85
Sample,110568,0,"pf_015.ogg",85
Sample,110568,0,"daiji_arp_020.ogg",85
Sample,110658,0,"daiji_arp_029.ogg",85
Sample,110658,0,"pf_018.ogg",85
Sample,110748,0,"daiji_arp_012.ogg",85
Sample,110838,0,"pf_050.ogg",85
Sample,110838,0,"drs_HH.ogg",85
Sample,110838,0,"daiji_arp_003.ogg",85
Sample,110928,0,"daiji_arp_029.ogg",85
Sample,111017,0,"pf_016.ogg",85
Sample,111017,0,"daiji_arp_012.ogg",85
Sample,111107,0,"daiji_arp_002.ogg",85
Sample,111107,0,"pf_050.ogg",85
Sample,111197,0,"daiji_arp_029.ogg",85
Sample,111197,0,"pf_016.ogg",85
Sample,111197,0,"drs_HH.ogg",85
Sample,111287,0,"daiji_arp_011.ogg",85
Sample,111287,0,"pf_050.ogg",85
Sample,111377,0,"pf_002.ogg",85
Sample,111377,0,"daiji_arp_029.ogg",85
Sample,111467,0,"daiji_arp_010.ogg",85
Sample,111556,0,"daiji_arp_025.ogg",85
Sample,111556,0,"drs_HH.ogg",85
Sample,111556,0,"pf_024.ogg",85
Sample,111646,0,"daiji_arp_029.ogg",85
Sample,111736,0,"daiji_arp_010.ogg",85
Sample,111736,0,"pf_003.ogg",85
Sample,111826,0,"daiji_arp_024.ogg",85
Sample,111826,0,"pf_024.ogg",85
Sample,111916,0,"daiji_arp_029.ogg",85
Sample,111916,0,"pf_003.ogg",85
Sample,111916,0,"drs_HH.ogg",85
Sample,112005,0,"pf_024.ogg",85
Sample,112005,0,"daiji_arp_011.ogg",85
Sample,112095,0,"daiji_arp_001.ogg",85
Sample,112095,0,"pf_012.ogg",85
Sample,112185,0,"daiji_arp_031.ogg",85
Sample,112275,0,"drs_HH.ogg",85
Sample,112275,0,"daiji_arp_006.ogg",85
Sample,112365,0,"daiji_arp_001.ogg",85
Sample,112365,0,"pf_044.ogg",85
Sample,112455,0,"daiji_arp_031.ogg",85
Sample,112455,0,"drs_sabiSN.ogg",85
Sample,112455,0,"pf_012.ogg",85
Sample,112544,0,"daiji_arp_005.ogg",85
Sample,112634,0,"pf_044.ogg",85
Sample,112634,0,"drs_HH.ogg",85
Sample,112634,0,"daiji_arp_001.ogg",85
Sample,112724,0,"daiji_arp_031.ogg",85
Sample,112724,0,"pf_044.ogg",85
Sample,112814,0,"pf_015.ogg",85
Sample,112814,0,"daiji_arp_013.ogg",85
Sample,112904,0,"daiji_arp_015.ogg",85
Sample,112994,0,"pf_050.ogg",85
Sample,112994,0,"daiji_arp_017.ogg",85
Sample,112994,0,"drs_HH.ogg",85
Sample,113083,0,"daiji_arp_013.ogg",85
Sample,113173,0,"daiji_arp_015.ogg",85
Sample,113173,0,"drs_sabiSN.ogg",85
Sample,113173,0,"pf_015.ogg",85
Sample,113263,0,"pf_049.ogg",85
Sample,113263,0,"daiji_arp_016.ogg",85
Sample,113353,0,"daiji_arp_013.ogg",85
Sample,113353,0,"drs_HH.ogg",85
Sample,113443,0,"daiji_arp_015.ogg",85
Sample,113532,0,"daiji_arp_020.ogg",85
Sample,113532,0,"pf_017.ogg",85
Sample,113622,0,"daiji_arp_015.ogg",85
Sample,113712,0,"drs_HH.ogg",85
Sample,113712,0,"daiji_arp_030.ogg",85
Sample,113712,0,"pf_054.ogg",85
Sample,113802,0,"daiji_arp_020.ogg",85
Sample,113892,0,"drs_sabiSN.ogg",85
Sample,113892,0,"pf_017.ogg",85
Sample,113892,0,"daiji_arp_015.ogg",85
Sample,113982,0,"daiji_arp_030.ogg",85
Sample,114071,0,"daiji_arp_020.ogg",85
Sample,114071,0,"drs_HH.ogg",85
Sample,114071,0,"pf_054.ogg",85
Sample,114161,0,"drs_sabiSN_s.ogg",85
Sample,114161,0,"daiji_arp_015.ogg",85
Sample,114251,0,"daiji_arp_023.ogg",85
Sample,114251,0,"pf_002.ogg",85
Sample,114341,0,"drs_sabiSN_s.ogg",85
Sample,114341,0,"daiji_arp_029.ogg",85
Sample,114431,0,"drs_HH.ogg",85
Sample,114431,0,"daiji_arp_012.ogg",85
Sample,114431,0,"pf_024.ogg",85
Sample,114520,0,"daiji_arp_032.ogg",85
Sample,114610,0,"drs_sabiSN.ogg",85
Sample,114610,0,"pf_002.ogg",85
Sample,114610,0,"daiji_arp_013.ogg",85
Sample,114700,0,"daiji_arp_032.ogg",85
Sample,114790,0,"drs_HH.ogg",85
Sample,114790,0,"daiji_arp_031.ogg",85
Sample,114790,0,"pf_024.ogg",85
Sample,114880,0,"daiji_arp_033.ogg",85
Sample,114969,0,"drs_cym15.ogg",100
Sample,114970,0,"bgm2-5.ogg",85
Sample,114970,0,"pf_015.ogg",85
Sample,114970,0,"drs_cym_033.ogg",85
Sample,114970,0,"bgm1-5.ogg",85
Sample,114970,0,"daiji_arp_013.ogg",85
Sample,115059,0,"daiji_arp_004.ogg",85
Sample,115149,0,"drs_HH.ogg",85
Sample,115149,0,"pf_050.ogg",85
Sample,115149,0,"daiji_arp_017.ogg",85
Sample,115239,0,"daiji_arp_013.ogg",85
Sample,115329,0,"pf_016.ogg",85
Sample,115329,0,"daiji_arp_004.ogg",85
Sample,115419,0,"pf_050.ogg",85
Sample,115419,0,"daiji_arp_016.ogg",85
Sample,115508,0,"pf_016.ogg",85
Sample,115508,0,"daiji_arp_013.ogg",85
Sample,115508,0,"drs_HH.ogg",85
Sample,115598,0,"daiji_arp_004.ogg",85
Sample,115598,0,"pf_049.ogg",85
Sample,115688,0,"daiji_arp_016.ogg",85
Sample,115778,0,"daiji_arp_013.ogg",85
Sample,115778,0,"pf_015.ogg",85
Sample,115868,0,"daiji_arp_004.ogg",85
Sample,115868,0,"drs_HH.ogg",85
Sample,115958,0,"daiji_arp_016.ogg",85
Sample,116047,0,"pf_006.ogg",85
Sample,116047,0,"daiji_arp_013.ogg",85
Sample,116137,0,"daiji_arp_004.ogg",85
Sample,116227,0,"drs_HH.ogg",85
Sample,116227,0,"daiji_arp_016.ogg",85
Sample,116227,0,"pf_029.ogg",85
Sample,116317,0,"daiji_arp_013.ogg",85
Sample,116407,0,"pf_002.ogg",85
Sample,116407,0,"daiji_arp_032.ogg",85
Sample,116497,0,"daiji_arp_031.ogg",85
Sample,116586,0,"drs_HH.ogg",85
Sample,116586,0,"pf_024.ogg",85
Sample,116586,0,"daiji_arp_034.ogg",85
Sample,116676,0,"daiji_arp_032.ogg",85
Sample,116766,0,"daiji_arp_031.ogg",85
Sample,116766,0,"pf_004.ogg",85
Sample,116856,0,"pf_024.ogg",85
Sample,116856,0,"daiji_arp_034.ogg",85
Sample,116946,0,"drs_HH.ogg",85
Sample,116946,0,"daiji_arp_032.ogg",85
Sample,116946,0,"pf_004.ogg",85
Sample,117035,0,"daiji_arp_031.ogg",85
Sample,117035,0,"pf_022.ogg",85
Sample,117125,0,"daiji_arp_034.ogg",85
Sample,117215,0,"daiji_arp_032.ogg",85
Sample,117305,0,"daiji_arp_031.ogg",85
Sample,117305,0,"pf_002.ogg",85
Sample,117305,0,"drs_HH.ogg",85
Sample,117395,0,"daiji_arp_035.ogg",85
Sample,117485,0,"daiji_arp_032.ogg",85
Sample,117485,0,"pf_010.ogg",85
Sample,117574,0,"daiji_arp_031.ogg",85
Sample,117664,0,"pf_039.ogg",85
Sample,117664,0,"daiji_arp_035.ogg",85
Sample,117664,0,"drs_HH.ogg",85
Sample,117754,0,"daiji_arp_013.ogg",85
Sample,117844,0,"daiji_arp_036.ogg",85
Sample,117844,0,"pf_012.ogg",85
Sample,117934,0,"daiji_arp_035.ogg",85
Sample,118023,0,"drs_HH.ogg",85
Sample,118023,0,"daiji_arp_008.ogg",85
Sample,118113,0,"daiji_arp_031.ogg",85
Sample,118113,0,"pf_043.ogg",85
Sample,118203,0,"daiji_arp_001.ogg",85
Sample,118293,0,"daiji_arp_031.ogg",85
Sample,118383,0,"pf_013.ogg",85
Sample,118383,0,"drs_HH.ogg",85
Sample,118383,0,"daiji_arp_008.ogg",85
Sample,118473,0,"daiji_arp_036.ogg",85
Sample,118562,0,"daiji_arp_035.ogg",85
Sample,118562,0,"pf_015.ogg",85
Sample,118652,0,"daiji_arp_018.ogg",85
Sample,118742,0,"drs_HH.ogg",85
Sample,118742,0,"daiji_arp_015.ogg",85
Sample,118832,0,"pf_049.ogg",85
Sample,118832,0,"daiji_arp_001.ogg",85
Sample,118922,0,"daiji_arp_013.ogg",85
Sample,119011,0,"daiji_arp_000.ogg",85
Sample,119101,0,"pf_016.ogg",85
Sample,119101,0,"daiji_arp_015.ogg",85
Sample,119101,0,"drs_HH.ogg",85
Sample,119191,0,"daiji_arp_018.ogg",85
Sample,119281,0,"daiji_arp_008.ogg",85
Sample,119281,0,"pf_017.ogg",85
Sample,119371,0,"daiji_arp_031.ogg",85
Sample,119461,0,"drs_HH.ogg",85
Sample,119461,0,"daiji_arp_015.ogg",85
Sample,119550,0,"daiji_arp_013.ogg",85
Sample,119550,0,"pf_054.ogg",85
Sample,119640,0,"daiji_arp_020.ogg",85
Sample,119730,0,"daiji_arp_012.ogg",85
Sample,119820,0,"pf_018.ogg",85
Sample,119820,0,"drs_HH.ogg",85
Sample,119820,0,"daiji_arp_015.ogg",85
Sample,119910,0,"daiji_arp_030.ogg",85
Sample,120000,0,"pf_002.ogg",85
Sample,120089,0,"daiji_arp_037.ogg",85
Sample,120179,0,"daiji_arp_038.ogg",85
